Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2014-154599,04-12-2014,4/17/2014,Standard Class,KN-16450,Corporate,Redondo Beach,California,West,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,1075.088,14.0,,94.0702
CA-2014-154599,04-12-2014,4/17/2014,Standard Class,KN-16450,Corporate,Redondo Beach,California,West,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,438.368,4.0,,38.3572
CA-2014-154599,04-12-2014,4/17/2014,Standard Class,KN-16450,Corporate,Redondo Beach,California,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.088,7.0,,6.5569
CA-2014-154599,04-12-2014,4/17/2014,Standard Class,KN-16450,Corporate,Redondo Beach,California,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,308.499,3.0,,-18.147
CA-2017-158743,10/20/2017,10/27/2017,Standard Class,IG-15085,Consumer,Little Rock,Arkansas,South,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",13.36,4.0,0.0,4.1416
CA-2017-158743,10/20/2017,10/27/2017,Standard Class,IG-15085,Consumer,Little Rock,Arkansas,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,39.96,2.0,,18.7812
CA-2017-158743,10/20/2017,10/27/2017,Standard Class,IG-15085,Consumer,Little Rock,Arkansas,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,145.85,5.0,,70.008
CA-2016-153318,10/25/2016,10/28/2016,First Class,JS-15595,Corporate,Miami,Florida,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,783.96,5.0,,78.396
US-2015-110163,11-01-2015,11-04-2015,First Class,GA-14725,Consumer,Salem,Oregon,West,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,7.88,1.0,,1.773
CA-2017-143329,11-03-2017,11-08-2017,Standard Class,DL-13330,Consumer,Las Cruces,New Mexico,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3.0,,17.3754
CA-2015-159380,05-12-2015,5/16/2015,Standard Class,CS-12505,Consumer,San Francisco,California,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,12.84,3.0,,5.778
CA-2015-159380,05-12-2015,5/16/2015,Standard Class,CS-12505,Consumer,San Francisco,California,West,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,25.68,6.0,,11.556
CA-2015-122623,09-07-2015,09-11-2015,Standard Class,CC-12145,Consumer,El Paso,Texas,Central,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",47.516,2.0,,-2.0364
CA-2015-148635,7/25/2015,7/27/2015,Second Class,MH-18025,Consumer,Seattle,Washington,West,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,9.42,2.0,0.0,0.471
CA-2015-148635,7/25/2015,7/27/2015,Second Class,MH-18025,Consumer,Seattle,Washington,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,12.96,2.0,,6.2208
CA-2015-148635,7/25/2015,7/27/2015,Second Class,MH-18025,Consumer,Seattle,Washington,West,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",704.9,5.0,,56.392
CA-2015-148635,7/25/2015,7/27/2015,Second Class,MH-18025,Consumer,Seattle,Washington,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,561.568,2.0,,28.0784
CA-2015-135685,11/16/2015,11/18/2015,Second Class,MP-18175,Home Office,Milwaukee,Wisconsin,Central,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,179.82,9.0,,84.5154
CA-2015-135685,11/16/2015,11/18/2015,Second Class,MP-18175,Home Office,Milwaukee,Wisconsin,Central,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58,6.0,0.0,76.0878
CA-2015-135685,11/16/2015,11/18/2015,Second Class,MP-18175,Home Office,Milwaukee,Wisconsin,Central,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",214.11,3.0,,36.3987
CA-2015-135685,11/16/2015,11/18/2015,Second Class,MP-18175,Home Office,Milwaukee,Wisconsin,Central,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,999.96,4.0,,229.9908
CA-2015-135685,11/16/2015,11/18/2015,Second Class,MP-18175,Home Office,Milwaukee,Wisconsin,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3.0,0.0,111.1035
CA-2015-104626,09-01-2015,09-08-2015,Standard Class,DR-12940,Home Office,Franklin,Massachusetts,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,114.6,5.0,,51.57
CA-2015-104626,09-01-2015,09-08-2015,Standard Class,DR-12940,Home Office,Franklin,Massachusetts,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",60.74,1.0,,15.185
CA-2015-104626,09-01-2015,09-08-2015,Standard Class,DR-12940,Home Office,Franklin,Massachusetts,East,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,124.36,2.0,,27.3592
CA-2015-104626,09-01-2015,09-08-2015,Standard Class,DR-12940,Home Office,Franklin,Massachusetts,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,,6.0,,315.7404
CA-2016-160500,05-05-2016,05-08-2016,First Class,DM-13015,Consumer,Encinitas,California,West,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,6.72,5.0,,2.352
CA-2016-160500,05-05-2016,05-08-2016,First Class,DM-13015,Consumer,Encinitas,California,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,298.776,3.0,,7.4694
CA-2017-100202,12/31/2016,01-05-2017,Standard Class,BD-11620,Consumer,Anaheim,California,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376,3.0,,22.6782
CA-2017-131016,9/18/2017,9/20/2017,First Class,DC-12850,Consumer,Arlington,Texas,Central,OFF-AR-10000122,Office Supplies,Art,Newell 314,8.928,2.0,,0.558
CA-2017-131016,9/18/2017,9/20/2017,First Class,DC-12850,Consumer,Arlington,Texas,Central,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,47.584,2.0,,-2.974
US-2014-112914,9/25/2014,9/30/2014,Standard Class,MT-18070,Home Office,Houston,Texas,Central,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,33.792,8.0,0.2,10.56
US-2014-112914,9/25/2014,9/30/2014,Standard Class,MT-18070,Home Office,Houston,Texas,Central,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,300.5328,2.0,,-97.2312
US-2014-112914,9/25/2014,9/30/2014,Standard Class,MT-18070,Home Office,Houston,Texas,Central,OFF-BI-10002982,,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,,3.791417371570043,,-4.3584
US-2014-112914,9/25/2014,9/30/2014,Standard Class,MT-18070,Home Office,Houston,Texas,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,3.264,2.0,,1.1016
CA-2016-124149,4/23/2016,4/26/2016,First Class,MJ-17740,Consumer,Lancaster,Ohio,East,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,108.336,6.0,,37.9176
CA-2016-124149,4/23/2016,4/26/2016,First Class,MJ-17740,Consumer,Lancaster,Ohio,East,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,55.92,5.0,,6.291
CA-2016-124149,4/23/2016,4/26/2016,First Class,MJ-17740,Consumer,Lancaster,Ohio,East,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,78.304,2.0,,29.364
CA-2014-148915,11-01-2014,11-05-2014,Standard Class,ND-18370,Consumer,Portland,Oregon,West,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",443.92,5.0,,-94.333
CA-2014-148915,11-01-2014,11-05-2014,Standard Class,ND-18370,Consumer,Portland,Oregon,West,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,155.976,3.0,0.2,54.5916
CA-2017-134649,1/26/2017,1/31/2017,Second Class,CA-11965,Corporate,Hoover,Alabama,South,OFF-AR-10001547,Office Supplies,Art,Newell 311,15.47,7.0,,4.1769
CA-2017-134649,1/26/2017,1/31/2017,Second Class,CA-11965,Corporate,Hoover,Alabama,South,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2.0,,3.4368
CA-2017-110842,11-11-2017,11/16/2017,Standard Class,GA-14725,Consumer,Los Angeles,California,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,10.89,1.0,,2.8314
CA-2017-110842,11-11-2017,11/16/2017,Standard Class,GA-14725,Consumer,Los Angeles,California,West,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,19.44,3.0,,9.3312
CA-2017-110842,11-11-2017,11/16/2017,Standard Class,GA-14725,Consumer,Los Angeles,California,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,121.6,5.0,,39.52
CA-2016-147368,06-09-2016,06-12-2016,First Class,TC-21295,Consumer,Tallahassee,Florida,South,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7,2.0,0.5,-27.828
US-2015-104185,09-03-2015,09-08-2015,Second Class,JB-15400,Corporate,New York City,New York,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,120.33,1.0,0.0,31.2858
US-2014-125521,3/14/2014,3/19/2014,Standard Class,CK-12325,Home Office,Chesapeake,Virginia,South,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92,4.0,,284.98
US-2017-135062,8/31/2017,09-04-2017,Second Class,RL-19615,Consumer,Fayetteville,North Carolina,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,229.544,7.0,,83.2097
CA-2017-135650,3/23/2017,3/27/2017,Standard Class,AC-10660,Consumer,Huntsville,Texas,Central,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,143.728,2.0,,-32.3388
CA-2017-112865,5/18/2017,5/22/2017,Standard Class,BH-11710,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,36.048,3.0,,-0.9012
US-2016-162852,12/27/2016,12/31/2016,Standard Class,BG-11695,Corporate,Woodstock,Illinois,Central,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",845.488,8.0,,-12.0784
CA-2017-138163,11/17/2017,11/20/2017,First Class,XP-21865,Consumer,Everett,Massachusetts,East,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,50.94,3.0,,14.2632
CA-2017-152093,09-10-2017,9/15/2017,Standard Class,SN-20560,Home Office,Chicago,Illinois,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,762.594,3.0,,-1143.891
CA-2017-157854,04-08-2017,4/15/2017,Standard Class,DM-13345,Corporate,Roswell,Georgia,South,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",56.28,6.0,,15.7584
CA-2017-157854,04-08-2017,4/15/2017,Standard Class,DM-13345,Corporate,Roswell,Georgia,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,2690.97,3.0,,1264.7559
CA-2016-123617,11/28/2016,12-03-2016,Standard Class,AJ-10780,Corporate,Palm Coast,Florida,South,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,7.434,6.0,0.7,-5.6994
US-2016-128293,06-02-2016,06-05-2016,First Class,KC-16255,Corporate,Philadelphia,Pennsylvania,East,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,64.784,1.0,,-12.9568
CA-2017-107342,12/17/2017,12/22/2017,Standard Class,VF-21715,Home Office,Columbus,Indiana,Central,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",28.16,4.0,,13.2352
CA-2016-136371,3/19/2016,3/21/2016,Second Class,SV-20935,Consumer,Oceanside,New York,East,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",14.98,1.0,,6.8908
CA-2016-136371,3/19/2016,3/21/2016,Second Class,SV-20935,Consumer,Oceanside,New York,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,4.0,,6.9088
CA-2017-137344,8/20/2017,8/20/2017,Same Day,EM-13810,Corporate,Franklin,Massachusetts,East,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",40.29,3.0,,10.4754
CA-2017-169810,7/25/2017,7/31/2017,Standard Class,RB-19360,Consumer,Sioux Falls,South Dakota,Central,OFF-LA-10003663,Office Supplies,Labels,Avery 498,20.23,7.0,,9.5081
CA-2016-128594,8/26/2016,8/29/2016,First Class,DJ-13510,Corporate,San Diego,California,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.136,4.0,,100.196
CA-2016-154690,8/15/2016,8/17/2016,Second Class,CC-12370,Consumer,Fayetteville,North Carolina,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,225.296,2.0,,22.5296
CA-2017-138975,5/19/2017,5/23/2017,Standard Class,SC-20380,Consumer,Atlanta,Georgia,South,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.8,4.0,,4.068
CA-2017-138975,5/19/2017,5/23/2017,Standard Class,SC-20380,Consumer,Atlanta,Georgia,South,TEC-PH-10004389,Technology,Phones,Nokia Lumia 925,377.97,3.0,,98.2722
CA-2017-138975,5/19/2017,5/23/2017,Standard Class,SC-20380,Consumer,Atlanta,Georgia,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1628.82,9.0,,374.6286
CA-2017-138975,5/19/2017,5/23/2017,Standard Class,SC-20380,Consumer,Atlanta,Georgia,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,286.93,7.0,,140.5957
CA-2017-106537,08-12-2017,8/17/2017,Standard Class,RH-19495,Consumer,Orlando,Florida,South,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,20.736,4.0,,7.2576
US-2017-103828,8/13/2017,8/13/2017,Same Day,JK-15370,Consumer,San Francisco,California,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3.0,,8.4888
US-2017-103828,8/13/2017,8/13/2017,Same Day,JK-15370,Consumer,San Francisco,California,West,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,83.79,7.0,,22.6233
US-2017-103828,8/13/2017,8/13/2017,Same Day,JK-15370,Consumer,San Francisco,California,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3.0,,15.4752
US-2017-103828,8/13/2017,8/13/2017,Same Day,JK-15370,Consumer,San Francisco,California,West,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,31.92,4.0,0.0,9.2568
CA-2016-115588,11-10-2016,11-12-2016,Second Class,AF-10885,Consumer,Toledo,Ohio,East,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,,5.0,,-3.312
CA-2016-115588,11-10-2016,11-12-2016,Second Class,AF-10885,Consumer,Toledo,Ohio,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,,3.0,,-2.436
CA-2017-143861,06-12-2017,6/19/2017,Standard Class,LC-16885,Consumer,Saint Petersburg,Florida,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2.0,0.2,1.068
CA-2014-148040,3/22/2014,3/26/2014,Standard Class,BF-11275,Corporate,Tucson,Arizona,West,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,,3.0,,23.235
CA-2014-148040,3/22/2014,3/26/2014,Standard Class,BF-11275,Corporate,Tucson,Arizona,West,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.352,3.0,0.2,-35.3646
CA-2017-135167,6/15/2017,6/20/2017,Standard Class,SC-20800,Consumer,Los Angeles,California,West,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4.26,1.0,0.0,1.7466
CA-2017-137022,11/16/2017,11/22/2017,Standard Class,SW-20275,Consumer,San Diego,California,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,811.28,8.0,,24.3384
US-2017-102638,12/29/2017,12/31/2017,First Class,MC-17845,Consumer,New York City,New York,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,,3.0,,2.9547
US-2016-167339,1/21/2016,1/23/2016,Second Class,TD-20995,Consumer,San Diego,California,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,153.568,2.0,,-5.7588
US-2016-167339,1/21/2016,1/23/2016,Second Class,TD-20995,Consumer,San Diego,California,West,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,1013.488,7.0,,76.0116
CA-2016-152072,1/15/2016,1/19/2016,Standard Class,Dp-13240,Home Office,Westfield,New Jersey,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,52.34,2.0,,24.5998
CA-2016-152072,1/15/2016,1/19/2016,Standard Class,Dp-13240,Home Office,Westfield,New Jersey,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,4.66,2.0,0.0,1.3514
CA-2016-152072,1/15/2016,1/19/2016,Standard Class,Dp-13240,Home Office,Westfield,New Jersey,East,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,254.97,3.0,,91.7892
CA-2016-102932,9/19/2016,9/23/2016,Second Class,SD-20485,Home Office,Orange,New Jersey,East,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,25.44,6.0,,12.72
CA-2016-102932,9/19/2016,9/23/2016,Second Class,SD-20485,Home Office,Orange,New Jersey,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3.0,,8.0997
CA-2014-165540,2/21/2014,2/25/2014,Standard Class,TM-21010,Consumer,Woodstock,Illinois,Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,8.85,5.0,,-13.7175
CA-2016-130799,11-11-2016,11/16/2016,Second Class,BK-11260,Consumer,San Francisco,California,West,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",6.96,4.0,,2.2272
CA-2016-164483,1/30/2016,02-03-2016,Standard Class,JF-15490,Consumer,San Francisco,California,West,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.456,2.0,,5.8914
US-2016-159856,10/18/2016,10/22/2016,Standard Class,EP-13915,Consumer,Tempe,Arizona,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,307.92,5.0,,-34.641
CA-2017-102099,12/18/2017,12/19/2017,First Class,EP-13915,Consumer,Los Angeles,California,West,OFF-AR-10003811,Office Supplies,Art,Newell 327,6.63,3.0,,1.7901
CA-2017-102099,12/18/2017,12/19/2017,First Class,EP-13915,Consumer,Los Angeles,California,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,12.96,2.0,,6.2208
CA-2017-102099,12/18/2017,12/19/2017,First Class,EP-13915,Consumer,Los Angeles,California,West,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,32.4,5.0,,15.552
CA-2017-164049,11-02-2017,11-06-2017,Standard Class,KH-16630,Corporate,Seattle,Washington,West,OFF-PA-10000791,,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",,3.791417371570043,,10.7325
CA-2014-142727,4/29/2014,05-01-2014,Second Class,HG-14845,Consumer,Lake Charles,Louisiana,South,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",51.96,2.0,,12.99
CA-2014-142727,4/29/2014,05-01-2014,Second Class,HG-14845,Consumer,Lake Charles,Louisiana,South,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,17.94,3.0,0.0,8.6112
CA-2017-139913,10/23/2017,10/29/2017,Standard Class,JC-16105,Corporate,Rochester,New York,East,OFF-PA-10003739,Office Supplies,Paper,Xerox 1969,11.56,2.0,,5.6644
CA-2017-139913,10/23/2017,10/29/2017,Standard Class,JC-16105,Corporate,Rochester,New York,East,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),26.4,5.0,,11.88
CA-2017-139913,10/23/2017,10/29/2017,Standard Class,JC-16105,Corporate,Rochester,New York,East,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",69.08,11.0,,29.0136
CA-2017-139913,10/23/2017,10/29/2017,Standard Class,JC-16105,Corporate,Rochester,New York,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,35.88,3.0,,10.0464
CA-2014-169033,3/30/2014,04-03-2014,Standard Class,KM-16720,Consumer,Long Beach,New York,East,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,49.65,5.0,,20.853
US-2016-164630,01-04-2016,01-09-2016,Standard Class,EB-13975,Corporate,Charlotte,North Carolina,South,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,959.968,4.0,,119.996
US-2015-114839,4/26/2015,4/30/2015,Standard Class,PW-19240,Consumer,Houston,Texas,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.422,2.0,0.3,-5.8346
CA-2015-166464,09-12-2015,9/17/2015,Standard Class,PG-18895,Consumer,New York City,New York,East,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.984,2.0,,59.998
CA-2015-166464,09-12-2015,9/17/2015,Standard Class,PG-18895,Consumer,New York City,New York,East,OFF-LA-10001317,Office Supplies,Labels,Avery 520,12.6,4.0,,6.048
CA-2017-124898,09-11-2017,9/15/2017,Standard Class,DB-12910,Home Office,Columbus,Georgia,South,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,184.66,7.0,,84.9436
CA-2016-164035,06-12-2016,6/17/2016,Standard Class,CR-12730,Consumer,Chicago,Illinois,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,23.12,5.0,,8.381
